transaction_id,is_fraud_true,amount_zscore,transactions_last_1h,transactions_last_24h,avg_amount_30d,distinct_countries_30d,geo_mismatch,night_transaction,velocity_score,device_seen_before,shared_card_fingerprint,ip_reputation_score
ch_c993c0fdc34443f7,False,0.166,0,0,64.39,1,False,False,0.0,True,False,0.254
ch_2bececf6465b4d72,False,0.818,0,0,47656.57,1,False,False,0.0,False,True,0.04
ch_2d17ed9c44f54ed1,False,0.577,0,0,44685.88,1,False,False,0.0,True,False,0.956
ch_28fc4f182cca4c8f,False,-0.247,0,0,570.93,2,True,False,0.0,True,False,0.129
ch_2c727968d4a04afd,False,-1.107,0,0,43753.93,1,False,False,0.0,False,False,0.016
ch_1891a1388cde4ede,False,1.118,0,0,73.34,1,False,False,0.0,True,False,0.159
ch_466298898feb4b66,False,-0.694,0,0,74.3,2,True,False,0.0,False,False,0.035
ch_375a16b227ff4dd4,False,1.267,0,0,100.49,1,False,True,0.0,True,True,0.196
ch_912172b8c2f6481d,True,1.005,0,0,67.49,1,False,True,0.0,False,False,0.167
ch_80a3bf6f5da0410d,False,-0.441,0,0,10480.86,1,False,False,0.0,False,False,0.139
ch_d2f97a30606f4a8a,False,-0.28,0,0,93.99,1,False,False,0.0,True,False,0.201
ch_a9af1e0d29c84c23,False,-0.172,0,1,69.21,1,False,False,0.0,True,False,0.065
ch_447bd5536cbc4d7a,False,-1.625,0,0,165.04,1,False,False,0.0,False,False,0.15
ch_254d024705764bb0,True,-1.073,0,0,103.98,2,True,True,0.0,False,False,0.089
ch_be85aae990d141f5,False,0.796,0,0,44581.69,1,False,False,0.0,False,False,0.161
ch_b18139210e8c4c59,False,-0.33,0,0,486.39,1,False,False,0.0,False,False,0.272
ch_fc8fd2b283854e46,False,-0.177,0,0,70.42,1,False,False,0.0,True,False,0.091
ch_9e15eac1210b40ed,False,0.61,0,0,146.38,1,False,False,0.0,False,False,0.029
ch_caf1714989cf4242,False,1.283,0,0,79.88,1,False,False,0.0,False,False,0.875
ch_33dfc2c74e754a0c,False,-1.113,0,0,552.03,1,False,False,0.0,False,False,0.364
ch_44ac9c54e3d84c51,False,-0.096,0,0,139.18,1,False,False,0.0,True,False,0.229
ch_a9ed6f6f30724b75,False,-0.277,0,0,8333.88,1,False,False,0.0,True,False,0.031
ch_918bdcbd8d9e472a,False,-1.035,0,0,110.04,1,False,False,0.0,False,False,0.0
ch_22a0d55607494700,False,0.042,0,0,133.69,1,False,False,0.0,True,False,0.007
ch_d8590a1d2d3649ca,False,0.215,0,0,40884.62,1,False,False,0.0,True,False,0.191
ch_eeeb542c69a24f39,False,-1.113,0,0,541.83,1,False,True,0.0,True,False,0.159
ch_2834ea1598cf4b84,False,1.331,0,0,53.8,1,False,False,0.0,False,False,0.035
ch_058c6c6c7a4f45f6,False,-0.833,0,0,80.36,1,False,False,0.0,False,True,0.037
ch_b9c9f6f8292d4a64,False,-0.507,0,0,8994.01,1,False,False,0.0,True,False,0.143
ch_f0b5c8fc6f904ff9,False,1.194,0,0,69.61,1,False,False,0.0,True,False,0.016
ch_2ea16f4627ea4d26,False,-0.389,0,0,54.55,1,False,False,0.0,True,False,0.351
ch_45e3713eeefd4b4f,False,0.998,0,0,86.84,1,False,False,0.0,False,False,0.217
ch_aca468d47fa84e84,False,0.279,0,0,90.65,1,False,False,0.0,False,False,0.045
ch_d8be88afbc744f00,False,1.565,1,1,60.58,2,True,False,0.2,True,False,0.173
ch_49804d14e56a4875,False,-0.002,2,2,77.49,1,False,False,0.4,True,False,0.078
ch_d8fe2f6909f04d5f,True,-0.496,3,3,77.97,1,False,False,0.6,False,False,0.083
ch_53676312b0c24f07,False,0.55,4,4,103.35,1,False,False,0.8,True,False,0.018
ch_668565b3bf384e7d,False,2.126,0,0,107.87,2,True,False,0.0,True,False,0.064
ch_5205b541042046c1,False,0.821,0,0,68.56,1,False,False,0.0,False,False,0.057
ch_6a0343d85d144a75,True,-0.741,0,0,44592.3,2,True,False,0.0,True,False,0.976
ch_9a70da3f1ad44e2e,False,-1.073,0,0,98.89,1,False,True,0.0,True,False,0.044
ch_c8b1a5ec1e1f4c50,False,0.15,0,0,111.19,1,False,False,0.0,True,False,0.159
ch_5dc69faaaf7d4129,False,-0.202,0,0,73.27,1,False,False,0.0,False,False,0.221
ch_17176bc1784946c9,False,-0.549,0,0,109.96,1,False,True,0.0,True,False,0.119
ch_0f73490ca3fb4567,True,-0.942,0,0,90.35,1,False,False,0.0,True,False,0.087
ch_939b0a912efa4288,False,0.215,0,0,36745.67,1,False,False,0.0,True,False,0.008
ch_6937547839704d6d,False,-0.324,0,0,85.63,1,False,False,0.0,True,False,0.208
ch_48e0a345f1a7466a,True,-0.594,0,0,82.02,1,False,False,0.0,False,False,0.71
ch_2a646b4624894661,False,1.919,0,0,121.61,1,False,False,0.0,False,False,0.191
ch_4da904920f6e41cd,False,0.534,0,0,76.49,1,False,False,0.0,True,False,0.023
ch_cbadae21c8fa4489,True,0.169,0,0,112.34,1,False,True,0.0,False,False,0.148
ch_d773df323562462e,False,-1.113,0,0,375.5,1,False,False,0.0,False,False,0.123
ch_07151e8fa9184d92,False,0.577,0,0,41485.18,1,False,False,0.0,True,False,0.022
ch_0fbc2dc8b9344e7a,False,0.646,0,0,53361.38,1,False,False,0.0,False,False,0.09
ch_12059fe5778c4c64,False,0.169,0,0,146.27,1,False,False,0.0,False,False,0.144
ch_4a61525bf51c49ba,False,-0.463,0,0,10163.98,1,False,False,0.0,False,False,0.101
ch_ad5cceab56ec4809,False,-1.113,0,0,377.76,1,False,False,0.0,False,False,0.127
ch_b57d2d2365604b70,False,-1.073,0,0,76.73,1,False,False,0.0,True,True,0.182
ch_61da4cb42cda4d60,False,0.187,0,0,70.79,1,False,False,0.0,False,False,0.133
ch_767cfe0599f04400,True,1.06,0,0,52956.79,2,True,True,0.0,True,False,0.876
ch_f9d04b5694d34b22,False,0.142,0,0,8484.48,1,False,True,0.0,False,False,0.104
ch_75d4c1c1ea0043e9,False,-1.14,0,0,110.13,1,False,False,0.0,False,False,0.109
ch_7c09055968404f9e,False,1.315,0,0,87.91,1,False,False,0.0,True,False,0.116
ch_533dcb094aa74a5c,True,0.724,0,0,75.97,1,False,True,0.0,False,False,0.185
ch_07423e87c13b4f5f,False,-1.143,0,0,84.75,1,False,False,0.0,False,False,0.007
ch_bfa74e77e91445be,False,-0.241,0,0,116.33,1,False,False,0.0,True,False,0.02
ch_a0cf8a107b174ede,True,-1.04,0,0,123.26,2,True,False,0.0,False,False,0.051
ch_bde42dc6b9d14875,False,-0.401,0,0,125.08,1,False,False,0.0,True,False,0.118
ch_0497193bc25748d0,False,-1.262,0,0,74.3,1,False,False,0.0,True,False,0.198
ch_080e3bcc95804c25,False,1.06,0,0,41523.84,1,False,False,0.0,False,False,0.201
ch_8963b92844684dd9,False,0.61,0,0,116.75,1,False,False,0.0,False,False,0.016
ch_eaa0f10a02914cba,False,-0.222,0,0,67.88,1,False,False,0.0,False,False,0.158
ch_77291abe079346cf,False,0.966,0,0,104.98,1,False,False,0.0,True,False,0.142
ch_41f825afc94a4c66,False,-0.172,0,0,69.66,1,False,False,0.0,True,False,0.086
ch_6624975fda674d35,False,0.187,0,0,80.62,1,False,False,0.0,True,False,0.205
ch_16f7060d22194019,False,0.142,0,0,11685.06,1,False,False,0.0,True,False,0.027
ch_92257fc21e8a4894,True,-1.594,0,0,73.99,1,False,False,0.0,False,False,0.173
ch_3c07ebeb3bfc4675,False,0.22,0,0,41416.42,1,False,False,0.0,True,False,0.058
ch_dcb5409ab43f4288,False,-0.942,0,0,92.22,1,False,False,0.0,False,False,0.03
ch_d770a2a9530a4e8b,False,0.188,0,0,116.18,1,False,False,0.0,False,False,0.008
ch_77e5db83676a48c8,False,0.378,0,0,96.27,1,False,False,0.0,False,False,0.001
ch_773eca8833eb4494,False,-1.014,0,0,545.42,1,False,False,0.0,False,False,0.114
ch_42e51254f98849b1,False,1.183,0,0,90.91,1,False,True,0.0,False,False,0.033
ch_1cb4329164f94de5,False,-0.687,0,0,12287.8,1,False,False,0.0,True,False,0.241
ch_70dbe23df6ab442c,False,-1.073,0,0,67.91,2,True,False,0.0,True,False,0.16
ch_fdc8e98320894478,False,1.36,0,0,87.76,1,False,False,0.0,False,False,0.166
ch_e11b33524aee414d,False,-0.172,0,0,76.18,1,False,False,0.0,True,False,0.009
ch_ac19f4af891a45da,False,2.036,0,0,41687.36,1,False,False,0.0,True,False,0.158
ch_b133b1ceb0e64d36,False,0.078,0,0,45593.61,1,False,False,0.0,False,False,0.04
ch_e687e8a540f14da1,False,1.447,0,0,57294.72,2,True,False,0.0,True,False,0.252
ch_fdbc3d2ddf5d4bec,False,-0.576,0,0,54176.65,1,False,False,0.0,True,False,0.06
ch_34483d2895704b05,False,0.502,0,0,94.45,1,False,False,0.0,False,False,0.243
ch_e9bb535edeb24277,False,0.821,0,0,67.94,2,True,False,0.0,False,False,0.24
ch_d465a66a6cd14564,False,-1.59,0,0,108.02,1,False,False,0.0,True,False,0.202
ch_1a06bcff479947d9,False,0.167,0,0,56863.99,1,False,False,0.0,True,False,0.146
ch_c46d5a11dc784d16,False,0.278,0,0,67.11,1,False,False,0.0,False,False,0.255
ch_e6184a3efba14772,False,-0.177,0,0,76.25,1,False,False,0.0,True,False,0.162
ch_7cf141d3a3ea4edc,False,-0.191,0,0,53.08,2,True,False,0.0,True,False,0.067
ch_d22321ba53d74291,False,-0.942,0,0,79.81,1,False,False,0.0,False,False,0.134
ch_1bb27fcd941147bd,False,-0.741,0,0,33045.13,1,False,False,0.0,False,False,0.096
ch_d8009779dbd4442d,True,-1.26,0,0,93.34,1,False,False,0.0,False,False,0.031
ch_fb5b989bde0d475b,False,1.36,0,0,138.0,1,False,False,0.0,False,False,0.147
ch_2607233f651b423d,False,-1.113,0,0,414.77,1,False,False,0.0,True,False,0.045
ch_bb3d43235a2a424d,False,-0.591,0,0,76.58,1,False,False,0.0,True,False,0.003
ch_75dbcf348cd845f6,False,-0.79,0,0,347.25,1,False,False,0.0,True,False,0.043
ch_79b9243075bc4e77,False,1.264,0,0,103.25,1,False,False,0.0,False,False,0.09
ch_de9db4c09ba7463b,False,0.505,0,0,85.69,1,False,False,0.0,False,False,0.146
ch_c02f6bc47f8e4c5f,False,1.315,0,0,117.67,1,False,False,0.0,True,False,0.179
ch_891cdd3fcc2e4456,False,-0.057,0,0,78.18,1,False,False,0.0,True,False,0.227
ch_adf164d8f67a4703,False,-0.129,0,0,70.0,1,False,False,0.0,True,False,0.866
ch_a05c49b64a2b4f48,False,-0.159,0,0,64.5,1,False,False,0.0,False,False,0.05
ch_1a867d2f52624fd6,False,-0.343,0,0,50095.35,1,False,False,0.0,True,False,0.008
ch_e7e97b7be7824af9,False,-1.113,0,0,569.09,1,False,True,0.0,True,False,0.16
ch_99449dd94734492b,False,-1.058,0,0,44088.81,1,False,True,0.0,True,False,0.237
ch_e314ad36a1854ecb,False,1.36,0,0,90.35,1,False,False,0.0,False,False,0.094
ch_68b0633ce8404759,True,0.251,0,0,84.6,2,True,False,0.0,True,False,0.213
ch_fb2b237a85204f7e,True,0.404,0,0,60.03,1,False,False,0.0,False,False,0.189
ch_a0db3180f3a94be2,False,0.294,0,0,94.95,1,False,False,0.0,False,False,0.064
ch_eb216f0a076742af,False,0.17,0,0,548.44,2,True,False,0.0,True,False,0.025
ch_89bb00b4c9184093,False,-0.38,0,0,41741.38,1,False,True,0.0,False,False,0.028
ch_284b5ddc2dc248d4,False,-0.793,0,0,42677.53,1,False,False,0.0,False,False,0.088
ch_4447cb27d5924b56,False,1.36,0,1,154.51,1,False,False,0.0,True,False,0.072
ch_7eccbbba88c34e2e,False,3.329,0,0,77.61,1,False,False,0.0,False,False,0.205
ch_0d3446cdf32d4d5c,False,-1.26,0,0,113.78,1,False,False,0.0,False,False,0.064
ch_c360b3c3a40f46bd,False,-1.073,0,0,89.35,1,False,True,0.0,True,False,0.035
ch_885985dd67c3425c,False,-1.208,0,0,72.02,1,False,False,0.0,True,False,0.306
ch_c47e0752add54fe2,False,-0.177,0,0,76.95,1,False,False,0.0,False,False,0.195
ch_271b2bd8fb08440c,False,-1.379,0,0,111.98,2,True,False,0.0,False,False,0.048
ch_410637661a5140b7,False,-1.59,0,0,81.37,1,False,False,0.0,False,False,0.028
ch_7eb055bc7c804966,False,-0.549,0,0,93.59,1,False,True,0.0,True,False,0.03
ch_67624a36b4c94cc6,False,-0.37,0,0,104.02,1,False,False,0.0,True,False,0.041
ch_2e9d8dffda1b41c5,True,-0.618,0,0,8695.64,2,True,False,0.0,False,False,0.2
ch_6af66b517696421a,False,-0.717,0,0,85.69,1,False,False,0.0,False,False,0.099
ch_299ebe031595469f,False,-1.558,0,0,67.8,1,False,False,0.0,True,False,0.243
ch_e05dbab1d1004a8e,False,-1.113,0,0,481.49,1,False,False,0.0,True,False,0.045
ch_6bbed107691143c1,False,-0.593,0,0,118.1,1,False,False,0.0,True,False,0.124
ch_c30c4b561a0844da,False,-0.854,0,0,44529.05,1,False,False,0.0,True,False,0.099
ch_31ced20bcf054d03,True,-1.14,1,1,71.45,2,True,False,0.2,True,False,0.255
ch_dcdde7f462d2472f,False,-1.073,0,0,81.22,1,False,False,0.0,True,True,0.074
ch_2706eda376ed4170,False,0.796,0,0,35928.7,1,False,False,0.0,True,False,0.257
ch_23c5a67780ee4e9e,False,0.889,0,0,156.6,1,False,False,0.0,True,False,0.059
ch_4d86f098c98e4c1c,False,0.187,0,0,58.78,1,False,False,0.0,True,False,0.001
ch_5df3fefe226f4e9d,False,1.06,0,0,39850.39,1,False,True,0.0,True,False,0.273
ch_2aa2a4e8975a4614,False,0.405,0,0,103.9,1,False,False,0.0,False,True,0.063
ch_918b6e90b8ac4dbd,False,-1.14,0,0,63.6,1,False,False,0.0,False,False,0.659
ch_949bfa2b6cbf4d86,False,-0.973,0,0,80.45,1,False,False,0.0,False,False,0.046
ch_8d571d593c684d6c,False,0.049,0,0,73.98,1,False,False,0.0,True,False,0.193
ch_322134d87ad14c77,False,0.61,0,0,145.5,1,False,False,0.0,False,False,0.02
ch_a8309d1ebdf24aec,False,0.724,0,0,106.75,1,False,True,0.0,True,False,0.151
ch_17ee9ea346134f33,False,-1.073,0,0,98.42,1,False,False,0.0,False,False,0.146
ch_1764ac1bb60340d0,False,-0.216,0,0,89.39,1,False,False,0.0,True,False,0.25
ch_6f53173693c440db,False,-0.129,0,0,70.58,1,False,False,0.0,True,False,0.142
ch_7535b04d4d664250,False,-0.841,0,0,70.81,1,False,False,0.0,False,False,0.115
ch_9a6efe0d3e694b12,False,0.187,0,0,67.79,1,False,False,0.0,True,False,0.176
ch_52c4edab17734221,False,1.105,0,0,106.14,1,False,False,0.0,False,False,0.096
ch_71860176c02149a8,False,0.22,0,0,37203.27,1,False,False,0.0,False,False,0.07
ch_8b3f43fccb144912,False,0.378,0,0,90.77,1,False,False,0.0,False,False,0.175
ch_d3a9da58982340d1,False,0.477,0,0,324.4,1,False,False,0.0,True,False,0.062
ch_5e46e996ded641c2,False,-0.177,0,0,94.3,1,False,False,0.0,True,False,0.004
ch_cb50f88867d64740,False,-1.073,0,0,94.49,1,False,False,0.0,False,False,0.032
ch_2fdef921b3c843cb,False,0.196,0,0,91.95,1,False,False,0.0,False,False,0.081
ch_881fbce3932c4a7d,False,-0.172,0,0,82.69,1,False,False,0.0,True,False,0.003
ch_39dabca48b0941a8,False,0.169,0,0,139.54,1,False,False,0.0,False,False,0.096
ch_6c539742c8714a30,False,0.241,0,0,138.08,1,False,False,0.0,True,False,0.199
ch_c164257677344768,False,-0.389,0,0,73.81,1,False,False,0.0,True,False,0.233
ch_535d2d03d3a94f85,False,1.456,0,0,163.98,1,False,False,0.0,True,False,0.072
ch_a1b1d94b15a545f1,False,-0.791,0,0,93.91,1,False,False,0.0,True,False,0.016
ch_1222e3c8ea1b43bc,False,-0.177,0,0,89.6,1,False,False,0.0,True,False,0.004
ch_9eaca8a4c8a04804,False,-0.199,0,0,72.97,1,False,False,0.0,False,False,0.042
ch_0105b85647904479,True,-0.791,0,0,78.22,1,False,False,0.0,True,False,0.713
ch_7bbb12e300c64b76,False,1.573,0,0,406.11,1,False,False,0.0,True,False,0.077
ch_53c0822c0c174fe5,False,-1.073,0,0,68.62,1,False,False,0.0,False,False,0.253
ch_6aa8ce8177b44277,False,-1.289,0,0,140.61,1,False,False,0.0,True,False,0.019
ch_3ee963bea0c04a8f,False,-0.368,0,0,72.18,2,True,False,0.0,True,False,0.169
ch_698c195d64e144f0,False,-0.741,0,0,48588.84,1,False,False,0.0,True,False,0.269
ch_33fd29ab6cde4b2a,False,-1.113,0,0,501.03,1,False,False,0.0,True,False,0.095
ch_c73cff21a0124d36,False,-1.379,0,0,148.15,1,False,False,0.0,True,False,0.149
ch_08ad230b065e42b5,False,0.727,0,0,69.28,1,False,False,0.0,True,False,0.095
ch_630721486a9249f9,False,-1.558,0,0,104.48,1,False,False,0.0,True,False,0.187
ch_903038a0d52447dc,False,-0.881,0,0,11936.41,1,False,False,0.0,True,False,0.162
ch_45ec31c925ff4f6e,False,-1.113,0,0,509.83,1,False,True,0.0,True,False,0.09
ch_9adf3c36f0e0450f,True,-1.058,0,0,57559.32,2,True,True,0.0,True,False,0.041
ch_393120ea4a54459e,False,0.278,0,0,101.59,1,False,False,0.0,True,False,0.043
ch_890c2abc5abc484c,False,0.187,0,0,54.7,1,False,False,0.0,False,False,0.157
ch_f1cadb1a730b4239,False,0.461,0,0,38919.24,1,False,False,0.0,False,False,0.005
ch_a54d3d3c338d419d,False,-0.197,0,0,101.84,1,False,False,0.0,False,False,0.184
ch_b0d17e5d97794764,False,0.73,0,0,98.42,1,False,False,0.0,True,False,0.1
ch_695bc253211843e3,False,0.613,0,0,64.86,1,False,False,0.0,True,False,0.066
ch_9b5df63b3d7c404e,False,-0.687,0,0,7203.74,1,False,False,0.0,False,False,0.004
ch_3f1ba91cebc64c58,False,0.375,0,0,80.01,1,False,False,0.0,False,False,0.069
ch_6ef406398e0b49ff,False,-0.717,1,1,71.43,1,False,False,0.2,True,False,0.036
ch_9949917d6fb64add,False,1.631,2,2,77.59,1,False,False,0.4,True,False,0.254
ch_beb286e0cbe34367,False,0.231,3,3,59.33,1,False,False,0.6,True,False,0.052
ch_f49219ed89e940f0,False,-0.791,0,0,68.17,1,False,False,0.0,True,False,0.146
ch_fcb008e4368b42d4,False,-0.679,0,0,99.06,1,False,False,0.0,False,True,0.042
ch_aaeeb881829e4663,False,-1.073,0,0,63.74,1,False,True,0.0,True,False,0.196
ch_e9c62739bd004f26,False,-0.549,0,0,109.3,1,False,True,0.0,True,False,0.177
ch_52762c0acef24d88,False,-0.164,0,0,126.12,1,False,False,0.0,False,False,0.194
ch_cf3912fd97784af2,False,0.518,0,0,162.25,2,True,False,0.0,False,False,0.031
ch_e9e774fc75c14213,False,-0.606,0,0,58221.37,1,False,False,0.0,True,False,0.135
ch_4b00f007d37d4f6a,False,-0.156,0,0,107.89,1,False,False,0.0,True,False,0.431
ch_617913fe2e6448fa,False,-0.956,0,0,57.48,1,False,False,0.0,False,False,0.022
ch_16b663cc04bb4da7,False,-0.172,0,0,109.7,1,False,True,0.0,True,False,0.068
ch_354555a8ba5040e0,False,0.372,0,0,62.3,1,False,False,0.0,False,False,0.132
ch_cd7a0454e1d04de8,False,0.83,0,0,80.86,1,False,False,0.0,True,False,0.158
ch_8ad01b7c861647ac,False,-1.517,0,0,81.13,1,False,False,0.0,True,False,0.189
ch_840d75cb834547a4,False,-1.113,0,0,424.07,1,False,False,0.0,True,False,0.067
ch_c02e36cc358746a9,False,-1.359,0,0,67.51,1,False,False,0.0,True,False,0.092
ch_db7e713abd554019,False,0.17,0,0,520.99,1,False,False,0.0,False,False,0.271
ch_4dccddb3697a4e47,False,-1.058,0,0,47164.26,1,False,False,0.0,True,False,0.13
ch_5fba62fd732d42da,False,-1.14,0,0,60.98,1,False,False,0.0,True,False,0.137
ch_307053a45cb54a57,False,-0.779,0,0,71.09,1,False,False,0.0,False,False,0.005
ch_3fadc731813e4fc7,False,-1.073,0,0,72.25,1,False,False,0.0,True,False,0.081
ch_78d9df8c05294da9,False,0.187,0,0,69.16,1,False,False,0.0,False,False,0.098
ch_9d4e8f9d53bb468f,False,2.009,0,0,123.75,1,False,False,0.0,True,False,0.11
ch_abb981a7e2224bd4,False,0.389,0,0,78.32,1,False,False,0.0,False,False,0.026
ch_311dd2ee3ae245d8,False,1.227,0,0,175.4,1,False,False,0.0,False,False,0.171
ch_5432667ed64947ee,False,1.06,0,0,37089.2,1,False,True,0.0,True,False,0.111
ch_3b81e1257c1a41b2,False,-0.285,0,0,12291.37,1,False,False,0.0,True,False,0.262
ch_afc61ea95c39481e,False,-1.14,0,0,65.17,1,False,False,0.0,True,False,0.109
ch_d4a7f1cbc1eb40dd,False,0.167,0,0,35800.2,1,False,False,0.0,True,False,0.24
ch_a8332d5ece2c4968,False,-1.15,0,0,94.28,1,False,False,0.0,False,False,0.036
ch_868f6263b76849da,False,0.724,0,0,88.46,1,False,True,0.0,True,False,0.215
ch_735cd65fe5c743b7,False,-0.8,0,1,46008.22,1,False,True,0.0,True,False,0.118
ch_f1d0e961ce614d00,False,-1.289,0,0,146.75,1,False,False,0.0,False,False,0.204
ch_fc01c7f0bdd3440b,False,-0.087,0,0,89.77,1,False,False,0.0,True,False,0.083
ch_36b26f2da59e45dd,False,-1.084,0,0,106.8,1,False,False,0.0,True,False,0.018
ch_21d4c967533041c4,False,-1.058,0,0,34297.82,1,False,False,0.0,True,False,0.102
ch_f8980a0fe18b41bf,False,0.159,0,0,99.87,1,False,False,0.0,False,False,0.118
ch_d58571f63aa047a7,False,1.267,0,0,66.74,1,False,False,0.0,True,False,0.263
ch_bcb62a68119b4898,False,0.06,0,0,76.33,1,False,True,0.0,True,False,0.027
ch_3e9a60ab02be47ae,False,-1.073,0,0,97.88,1,False,False,0.0,True,False,0.152
ch_c2a1bc28dfe541df,False,0.378,0,0,85.35,1,False,True,0.0,True,False,0.219
ch_4386ba8afeeb47d1,False,-0.386,0,0,32465.11,1,False,False,0.0,False,False,0.157
ch_b814a39af5534fc5,False,-1.002,0,0,467.16,2,True,False,0.0,False,False,0.007
ch_209e086b659c4743,False,0.187,0,0,78.04,1,False,False,0.0,True,False,0.176
ch_ad0c76a0c2374be8,False,-0.125,0,0,67.38,1,False,False,0.0,False,False,0.032
ch_c6de2d51455d44a0,False,0.013,0,0,103.32,1,False,False,0.0,True,False,0.099
ch_b8c34d8ff5ee42cf,False,0.22,0,1,47247.22,1,False,False,0.0,False,False,0.181
ch_cd0a30af30f04488,True,-0.741,0,0,45231.97,1,False,False,0.0,False,False,0.022
ch_f618cfa72989461a,False,0.146,0,1,93.0,1,False,False,0.0,True,False,0.177
ch_b69775d637014993,False,-0.433,0,0,95.06,1,False,True,0.0,False,False,0.038
ch_ec839abe3cf147c6,False,-1.073,0,0,92.57,1,False,False,0.0,False,False,0.038
ch_fdfc7b48f00c4cd4,False,2.01,0,0,78.87,1,False,False,0.0,True,False,0.119
ch_e6c6cf74dbe04a5c,False,-0.172,0,0,70.03,1,False,False,0.0,True,False,0.228
ch_39e4653a2a15443c,False,-0.389,0,0,57.88,1,False,False,0.0,False,False,0.255
ch_398399d7c8a54040,False,1.502,0,0,48743.19,1,False,False,0.0,True,False,0.17
ch_14fa0090035546ab,False,-0.507,0,0,11769.37,2,True,False,0.0,True,False,0.899
ch_c397211769d8423d,False,-0.129,0,0,120.77,1,False,False,0.0,True,False,0.129
ch_9b4dcc8efece442c,False,-0.489,0,0,90.6,1,False,False,0.0,True,False,0.232
ch_4b8f61460c8a47d0,True,0.453,0,0,43559.09,2,True,False,0.0,False,False,0.235
ch_537e033dd66c4408,False,-0.177,0,0,68.82,1,False,False,0.0,False,False,0.1
ch_b6e62cf074d2469b,False,0.167,0,0,50869.27,1,False,False,0.0,False,False,0.068
ch_1c99b0d5f6524deb,False,0.015,0,0,121.31,1,False,False,0.0,True,False,0.11
ch_38182a4942c64838,False,0.22,0,0,55965.81,1,False,False,0.0,False,False,0.225
ch_4c94dd626bce451a,False,1.315,0,0,80.4,1,False,False,0.0,False,False,0.054
ch_62328a90ca804aba,False,0.966,0,0,159.77,1,False,False,0.0,True,False,0.25
ch_6bfc0b2ea9654ca3,False,-1.05,0,0,128.31,1,False,False,0.0,True,False,0.139
ch_b1de5ed7ad454967,False,-1.113,0,0,474.13,1,False,False,0.0,True,False,0.227
ch_0d68d0db65874973,False,-0.8,0,0,54750.76,2,True,False,0.0,False,False,0.062
ch_edf102480fbb4267,False,-1.058,0,0,36759.57,1,False,False,0.0,True,False,0.137
ch_4bbdc8191f4442a3,False,-0.507,0,0,6652.82,2,True,False,0.0,True,False,0.013
ch_21e503b337b64ad4,False,-1.113,0,0,362.66,1,False,True,0.0,True,False,0.274
ch_c4acd27285104c75,False,-1.058,0,0,39590.21,1,False,True,0.0,True,False,0.021
ch_9506d152dd0646ca,False,-0.277,0,0,9849.21,1,False,False,0.0,False,False,0.065
ch_41379f4e6ffe4791,False,0.187,0,0,95.06,1,False,False,0.0,False,False,0.147
ch_629fb26dbf574ead,False,0.596,0,0,73.67,1,False,False,0.0,False,False,0.206
ch_af9bb009dbaf40ff,False,-0.441,0,0,8386.45,1,False,False,0.0,True,False,0.168
ch_211a4ce0856c4616,False,1.264,0,0,86.97,1,False,False,0.0,True,False,0.108
ch_46432040c7164aa0,False,-0.881,0,0,7865.33,1,False,False,0.0,False,False,0.152
ch_63835a44efd34369,False,-0.38,0,0,34278.76,1,False,False,0.0,True,False,0.168
ch_88dd6324914e4190,False,0.821,0,0,75.31,1,False,False,0.0,True,False,0.185
ch_43d6ab1a238841ac,False,-1.073,0,0,102.97,1,False,True,0.0,True,False,0.002
ch_c78a47e5f8d34c75,False,-0.753,0,0,57991.17,1,False,False,0.0,True,False,0.115
ch_a36da6a877674925,False,1.446,0,0,8185.48,1,False,False,0.0,True,False,0.053
ch_d314dd054a1448c4,False,-0.549,0,0,83.81,1,False,True,0.0,False,False,0.012
ch_2f6ec721d4be4cf3,False,-0.664,0,0,51620.78,1,False,False,0.0,True,False,0.188
ch_ccd07b5f7dfa4a14,False,-0.705,0,0,42762.34,1,False,False,0.0,False,True,0.109
ch_0561d921aed34bbb,False,-1.558,0,0,77.53,1,False,False,0.0,True,False,0.345
ch_079056fd08694083,False,1.515,0,0,32025.95,1,False,False,0.0,True,False,0.093
ch_9094f2d699714d93,False,-0.684,0,0,65.77,1,False,False,0.0,True,False,0.092
ch_cfce334eab83431b,False,-0.216,0,0,67.16,1,False,False,0.0,False,False,0.024
ch_408d2f2eb13b4c15,False,0.074,0,0,95.17,1,False,False,0.0,True,False,0.102
ch_e937fd9042844473,False,-0.172,0,0,76.1,1,False,True,0.0,True,False,0.188
ch_2a1a5287cc4a42f2,False,0.604,0,0,57720.6,1,False,True,0.0,True,False,0.387
ch_ddd368d9c0b64764,False,-0.489,0,0,74.42,1,False,False,0.0,True,False,0.864
ch_b8aa31879c3a4f30,False,-1.113,0,0,342.39,2,True,False,0.0,True,False,0.16
ch_2dc7de6567aa4647,False,-0.549,0,0,119.15,1,False,False,0.0,True,False,0.002
ch_b0d1944975644d74,False,1.267,0,0,76.05,1,False,False,0.0,True,False,0.149
ch_5a2215461db14d33,False,-0.324,0,0,67.17,1,False,False,0.0,False,False,0.078
ch_b3c04a5b974341d4,False,-1.058,0,0,38121.12,1,False,False,0.0,True,False,0.141
ch_8e97103aaec74199,False,-1.14,0,0,86.58,1,False,False,0.0,True,False,0.035
ch_e5a1c34eeb004cf8,False,-0.802,0,0,7037.62,1,False,False,0.0,True,False,0.083
